,auc,accuracy
0,0.48333333333333334,0.4636363636363636
1,0.48333333333333334,0.4636363636363636
2,0.48333333333333334,0.4636363636363636
3,0.48333333333333334,0.4636363636363636
4,0.48333333333333334,0.4636363636363636
