,auc,accuracy,precision,recall,f1,fpr,auc_m,accuracy_m,precision_m,recall_m,f1_m,fpr_m,auc_w,accuracy_w,precision_w,recall_w,f1_w,fpr_w,auc_ot,accuracy_ot,precision_ot,recall_ot,f1_ot,fpr_ot,auc_y,accuracy_y,precision_y,recall_y,f1_y,fpr_y,auc_o,accuracy_o,precision_o,recall_o,f1_o,fpr_o
0,0.5714285714285714,0.6666666666666666,0.7391304347826086,0.8095238095238095,0.5738636363636364,0.2,0.7166666666666668,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667,0.11764705882352941,0.4375,0.6363636363636364,0.7,0.875,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.6136363636363636,0.6666666666666666,0.8,0.7272727272727273,0.6031746031746033,0.13333333333333333,0.55,0.6666666666666666,0.6923076923076923,0.9,0.5341614906832298,0.26666666666666666
1,0.5714285714285714,0.6666666666666666,0.7391304347826086,0.8095238095238095,0.5738636363636364,0.2,0.7166666666666668,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667,0.11764705882352941,0.4375,0.6363636363636364,0.7,0.875,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.6136363636363636,0.6666666666666666,0.8,0.7272727272727273,0.6031746031746033,0.13333333333333333,0.55,0.6666666666666666,0.6923076923076923,0.9,0.5341614906832298,0.26666666666666666
2,0.5714285714285714,0.6666666666666666,0.7391304347826086,0.8095238095238095,0.5738636363636364,0.2,0.7166666666666668,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667,0.11764705882352941,0.4375,0.6363636363636364,0.7,0.875,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.6136363636363636,0.6666666666666666,0.8,0.7272727272727273,0.6031746031746033,0.13333333333333333,0.55,0.6666666666666666,0.6923076923076923,0.9,0.5341614906832298,0.26666666666666666
3,0.5714285714285714,0.6666666666666666,0.7391304347826086,0.8095238095238095,0.5738636363636364,0.2,0.7166666666666668,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667,0.11764705882352941,0.4375,0.6363636363636364,0.7,0.875,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.6136363636363636,0.6666666666666666,0.8,0.7272727272727273,0.6031746031746033,0.13333333333333333,0.55,0.6666666666666666,0.6923076923076923,0.9,0.5341614906832298,0.26666666666666666
4,0.5714285714285714,0.6666666666666666,0.7391304347826086,0.8095238095238095,0.5738636363636364,0.2,0.7166666666666668,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667,0.11764705882352941,0.4375,0.6363636363636364,0.7,0.875,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.6136363636363636,0.6666666666666666,0.8,0.7272727272727273,0.6031746031746033,0.13333333333333333,0.55,0.6666666666666666,0.6923076923076923,0.9,0.5341614906832298,0.26666666666666666
5,0.5714285714285714,0.6666666666666666,0.7391304347826086,0.8095238095238095,0.5738636363636364,0.2,0.7166666666666668,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667,0.11764705882352941,0.4375,0.6363636363636364,0.7,0.875,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.6136363636363636,0.6666666666666666,0.8,0.7272727272727273,0.6031746031746033,0.13333333333333333,0.55,0.6666666666666666,0.6923076923076923,0.9,0.5341614906832298,0.26666666666666666
6,0.5714285714285714,0.6666666666666666,0.7391304347826086,0.8095238095238095,0.5738636363636364,0.2,0.7166666666666668,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667,0.11764705882352941,0.4375,0.6363636363636364,0.7,0.875,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.6136363636363636,0.6666666666666666,0.8,0.7272727272727273,0.6031746031746033,0.13333333333333333,0.55,0.6666666666666666,0.6923076923076923,0.9,0.5341614906832298,0.26666666666666666
7,0.5714285714285714,0.6666666666666666,0.7391304347826086,0.8095238095238095,0.5738636363636364,0.2,0.7166666666666668,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667,0.11764705882352941,0.4375,0.6363636363636364,0.7,0.875,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.6136363636363636,0.6666666666666666,0.8,0.7272727272727273,0.6031746031746033,0.13333333333333333,0.55,0.6666666666666666,0.6923076923076923,0.9,0.5341614906832298,0.26666666666666666
8,0.5714285714285714,0.6666666666666666,0.7391304347826086,0.8095238095238095,0.5738636363636364,0.2,0.7166666666666668,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667,0.11764705882352941,0.4375,0.6363636363636364,0.7,0.875,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.6136363636363636,0.6666666666666666,0.8,0.7272727272727273,0.6031746031746033,0.13333333333333333,0.55,0.6666666666666666,0.6923076923076923,0.9,0.5341614906832298,0.26666666666666666
9,0.5714285714285714,0.6666666666666666,0.7391304347826086,0.8095238095238095,0.5738636363636364,0.2,0.7166666666666668,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667,0.11764705882352941,0.4375,0.6363636363636364,0.7,0.875,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.6136363636363636,0.6666666666666666,0.8,0.7272727272727273,0.6031746031746033,0.13333333333333333,0.55,0.6666666666666666,0.6923076923076923,0.9,0.5341614906832298,0.26666666666666666
10,0.5714285714285714,0.6666666666666666,0.7391304347826086,0.8095238095238095,0.5738636363636364,0.2,0.7166666666666668,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667,0.11764705882352941,0.4375,0.6363636363636364,0.7,0.875,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.6136363636363636,0.6666666666666666,0.8,0.7272727272727273,0.6031746031746033,0.13333333333333333,0.55,0.6666666666666666,0.6923076923076923,0.9,0.5341614906832298,0.26666666666666666
11,0.5714285714285714,0.6666666666666666,0.7391304347826086,0.8095238095238095,0.5738636363636364,0.2,0.7166666666666668,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667,0.11764705882352941,0.4375,0.6363636363636364,0.7,0.875,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.6136363636363636,0.6666666666666666,0.8,0.7272727272727273,0.6031746031746033,0.13333333333333333,0.55,0.6666666666666666,0.6923076923076923,0.9,0.5341614906832298,0.26666666666666666
12,0.5714285714285714,0.6666666666666666,0.7391304347826086,0.8095238095238095,0.5738636363636364,0.2,0.7166666666666668,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667,0.11764705882352941,0.4375,0.6363636363636364,0.7,0.875,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.6136363636363636,0.6666666666666666,0.8,0.7272727272727273,0.6031746031746033,0.13333333333333333,0.55,0.6666666666666666,0.6923076923076923,0.9,0.5341614906832298,0.26666666666666666
13,0.5714285714285714,0.6666666666666666,0.7391304347826086,0.8095238095238095,0.5738636363636364,0.2,0.7166666666666668,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667,0.11764705882352941,0.4375,0.6363636363636364,0.7,0.875,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.6136363636363636,0.6666666666666666,0.8,0.7272727272727273,0.6031746031746033,0.13333333333333333,0.55,0.6666666666666666,0.6923076923076923,0.9,0.5341614906832298,0.26666666666666666
14,0.5714285714285714,0.6666666666666666,0.7391304347826086,0.8095238095238095,0.5738636363636364,0.2,0.7166666666666668,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667,0.11764705882352941,0.4375,0.6363636363636364,0.7,0.875,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.6136363636363636,0.6666666666666666,0.8,0.7272727272727273,0.6031746031746033,0.13333333333333333,0.55,0.6666666666666666,0.6923076923076923,0.9,0.5341614906832298,0.26666666666666666
15,0.5714285714285714,0.6666666666666666,0.7391304347826086,0.8095238095238095,0.5738636363636364,0.2,0.7166666666666668,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667,0.11764705882352941,0.4375,0.6363636363636364,0.7,0.875,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.6136363636363636,0.6666666666666666,0.8,0.7272727272727273,0.6031746031746033,0.13333333333333333,0.55,0.6666666666666666,0.6923076923076923,0.9,0.5341614906832298,0.26666666666666666
16,0.5714285714285714,0.6666666666666666,0.7391304347826086,0.8095238095238095,0.5738636363636364,0.2,0.7166666666666668,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667,0.11764705882352941,0.4375,0.6363636363636364,0.7,0.875,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.6136363636363636,0.6666666666666666,0.8,0.7272727272727273,0.6031746031746033,0.13333333333333333,0.55,0.6666666666666666,0.6923076923076923,0.9,0.5341614906832298,0.26666666666666666
17,0.5714285714285714,0.6666666666666666,0.7391304347826086,0.8095238095238095,0.5738636363636364,0.2,0.7166666666666668,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667,0.11764705882352941,0.4375,0.6363636363636364,0.7,0.875,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.6136363636363636,0.6666666666666666,0.8,0.7272727272727273,0.6031746031746033,0.13333333333333333,0.55,0.6666666666666666,0.6923076923076923,0.9,0.5341614906832298,0.26666666666666666
18,0.5714285714285714,0.6666666666666666,0.7391304347826086,0.8095238095238095,0.5738636363636364,0.2,0.7166666666666668,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667,0.11764705882352941,0.4375,0.6363636363636364,0.7,0.875,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.6136363636363636,0.6666666666666666,0.8,0.7272727272727273,0.6031746031746033,0.13333333333333333,0.55,0.6666666666666666,0.6923076923076923,0.9,0.5341614906832298,0.26666666666666666
19,0.5714285714285714,0.6666666666666666,0.7391304347826086,0.8095238095238095,0.5738636363636364,0.2,0.7166666666666668,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667,0.11764705882352941,0.4375,0.6363636363636364,0.7,0.875,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.6136363636363636,0.6666666666666666,0.8,0.7272727272727273,0.6031746031746033,0.13333333333333333,0.55,0.6666666666666666,0.6923076923076923,0.9,0.5341614906832298,0.26666666666666666
