,auc,accuracy,precision,recall,f1,fpr,auc_m,accuracy_m,precision_m,recall_m,f1_m,fpr_m,auc_w,accuracy_w,precision_w,recall_w,f1_w,fpr_w,auc_ot,accuracy_ot,precision_ot,recall_ot,f1_ot,fpr_ot,auc_y,accuracy_y,precision_y,recall_y,f1_y,fpr_y,auc_o,accuracy_o,precision_o,recall_o,f1_o,fpr_o
0,0.625,0.7,0.3333333333333333,0.5,0.6,0.2,0.611111111111111,0.6818181818181818,0.2857142857142857,0.5,0.5757575757575757,0.22727272727272727,0.4166666666666667,0.7142857142857143,0.0,0.0,0.14285714285714285,0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,0.40625,0.7647058823529411,0.0,0.0,0.4333333333333333,0.17647058823529413,0.6125,0.6153846153846154,0.5,0.6,0.606060606060606,0.23076923076923078
1,0.625,0.7,0.3333333333333333,0.5,0.6,0.2,0.611111111111111,0.6818181818181818,0.2857142857142857,0.5,0.5757575757575757,0.22727272727272727,0.4166666666666667,0.7142857142857143,0.0,0.0,0.14285714285714285,0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,0.40625,0.7647058823529411,0.0,0.0,0.4333333333333333,0.17647058823529413,0.6125,0.6153846153846154,0.5,0.6,0.606060606060606,0.23076923076923078
2,0.625,0.7,0.3333333333333333,0.5,0.6,0.2,0.611111111111111,0.6818181818181818,0.2857142857142857,0.5,0.5757575757575757,0.22727272727272727,0.4166666666666667,0.7142857142857143,0.0,0.0,0.14285714285714285,0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,0.40625,0.7647058823529411,0.0,0.0,0.4333333333333333,0.17647058823529413,0.6125,0.6153846153846154,0.5,0.6,0.606060606060606,0.23076923076923078
3,0.625,0.7,0.3333333333333333,0.5,0.6,0.2,0.611111111111111,0.6818181818181818,0.2857142857142857,0.5,0.5757575757575757,0.22727272727272727,0.4166666666666667,0.7142857142857143,0.0,0.0,0.14285714285714285,0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,0.40625,0.7647058823529411,0.0,0.0,0.4333333333333333,0.17647058823529413,0.6125,0.6153846153846154,0.5,0.6,0.606060606060606,0.23076923076923078
4,0.625,0.7,0.3333333333333333,0.5,0.6,0.2,0.611111111111111,0.6818181818181818,0.2857142857142857,0.5,0.5757575757575757,0.22727272727272727,0.4166666666666667,0.7142857142857143,0.0,0.0,0.14285714285714285,0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,0.40625,0.7647058823529411,0.0,0.0,0.4333333333333333,0.17647058823529413,0.6125,0.6153846153846154,0.5,0.6,0.606060606060606,0.23076923076923078
5,0.625,0.7,0.3333333333333333,0.5,0.6,0.2,0.611111111111111,0.6818181818181818,0.2857142857142857,0.5,0.5757575757575757,0.22727272727272727,0.4166666666666667,0.7142857142857143,0.0,0.0,0.14285714285714285,0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,0.40625,0.7647058823529411,0.0,0.0,0.4333333333333333,0.17647058823529413,0.6125,0.6153846153846154,0.5,0.6,0.606060606060606,0.23076923076923078
6,0.625,0.7,0.3333333333333333,0.5,0.6,0.2,0.611111111111111,0.6818181818181818,0.2857142857142857,0.5,0.5757575757575757,0.22727272727272727,0.4166666666666667,0.7142857142857143,0.0,0.0,0.14285714285714285,0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,0.40625,0.7647058823529411,0.0,0.0,0.4333333333333333,0.17647058823529413,0.6125,0.6153846153846154,0.5,0.6,0.606060606060606,0.23076923076923078
7,0.625,0.7,0.3333333333333333,0.5,0.6,0.2,0.611111111111111,0.6818181818181818,0.2857142857142857,0.5,0.5757575757575757,0.22727272727272727,0.4166666666666667,0.7142857142857143,0.0,0.0,0.14285714285714285,0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,0.40625,0.7647058823529411,0.0,0.0,0.4333333333333333,0.17647058823529413,0.6125,0.6153846153846154,0.5,0.6,0.606060606060606,0.23076923076923078
8,0.625,0.7,0.3333333333333333,0.5,0.6,0.2,0.611111111111111,0.6818181818181818,0.2857142857142857,0.5,0.5757575757575757,0.22727272727272727,0.4166666666666667,0.7142857142857143,0.0,0.0,0.14285714285714285,0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,0.40625,0.7647058823529411,0.0,0.0,0.4333333333333333,0.17647058823529413,0.6125,0.6153846153846154,0.5,0.6,0.606060606060606,0.23076923076923078
9,0.625,0.7,0.3333333333333333,0.5,0.6,0.2,0.611111111111111,0.6818181818181818,0.2857142857142857,0.5,0.5757575757575757,0.22727272727272727,0.4166666666666667,0.7142857142857143,0.0,0.0,0.14285714285714285,0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,0.40625,0.7647058823529411,0.0,0.0,0.4333333333333333,0.17647058823529413,0.6125,0.6153846153846154,0.5,0.6,0.606060606060606,0.23076923076923078
10,0.625,0.7,0.3333333333333333,0.5,0.6,0.2,0.611111111111111,0.6818181818181818,0.2857142857142857,0.5,0.5757575757575757,0.22727272727272727,0.4166666666666667,0.7142857142857143,0.0,0.0,0.14285714285714285,0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,0.40625,0.7647058823529411,0.0,0.0,0.4333333333333333,0.17647058823529413,0.6125,0.6153846153846154,0.5,0.6,0.606060606060606,0.23076923076923078
11,0.625,0.7,0.3333333333333333,0.5,0.6,0.2,0.611111111111111,0.6818181818181818,0.2857142857142857,0.5,0.5757575757575757,0.22727272727272727,0.4166666666666667,0.7142857142857143,0.0,0.0,0.14285714285714285,0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,0.40625,0.7647058823529411,0.0,0.0,0.4333333333333333,0.17647058823529413,0.6125,0.6153846153846154,0.5,0.6,0.606060606060606,0.23076923076923078
12,0.625,0.7,0.3333333333333333,0.5,0.6,0.2,0.611111111111111,0.6818181818181818,0.2857142857142857,0.5,0.5757575757575757,0.22727272727272727,0.4166666666666667,0.7142857142857143,0.0,0.0,0.14285714285714285,0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,0.40625,0.7647058823529411,0.0,0.0,0.4333333333333333,0.17647058823529413,0.6125,0.6153846153846154,0.5,0.6,0.606060606060606,0.23076923076923078
13,0.625,0.7,0.3333333333333333,0.5,0.6,0.2,0.611111111111111,0.6818181818181818,0.2857142857142857,0.5,0.5757575757575757,0.22727272727272727,0.4166666666666667,0.7142857142857143,0.0,0.0,0.14285714285714285,0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,0.40625,0.7647058823529411,0.0,0.0,0.4333333333333333,0.17647058823529413,0.6125,0.6153846153846154,0.5,0.6,0.606060606060606,0.23076923076923078
14,0.625,0.7,0.3333333333333333,0.5,0.6,0.2,0.611111111111111,0.6818181818181818,0.2857142857142857,0.5,0.5757575757575757,0.22727272727272727,0.4166666666666667,0.7142857142857143,0.0,0.0,0.14285714285714285,0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,0.40625,0.7647058823529411,0.0,0.0,0.4333333333333333,0.17647058823529413,0.6125,0.6153846153846154,0.5,0.6,0.606060606060606,0.23076923076923078
15,0.625,0.7,0.3333333333333333,0.5,0.6,0.2,0.611111111111111,0.6818181818181818,0.2857142857142857,0.5,0.5757575757575757,0.22727272727272727,0.4166666666666667,0.7142857142857143,0.0,0.0,0.14285714285714285,0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,0.40625,0.7647058823529411,0.0,0.0,0.4333333333333333,0.17647058823529413,0.6125,0.6153846153846154,0.5,0.6,0.606060606060606,0.23076923076923078
16,0.625,0.7,0.3333333333333333,0.5,0.6,0.2,0.611111111111111,0.6818181818181818,0.2857142857142857,0.5,0.5757575757575757,0.22727272727272727,0.4166666666666667,0.7142857142857143,0.0,0.0,0.14285714285714285,0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,0.40625,0.7647058823529411,0.0,0.0,0.4333333333333333,0.17647058823529413,0.6125,0.6153846153846154,0.5,0.6,0.606060606060606,0.23076923076923078
17,0.625,0.7,0.3333333333333333,0.5,0.6,0.2,0.611111111111111,0.6818181818181818,0.2857142857142857,0.5,0.5757575757575757,0.22727272727272727,0.4166666666666667,0.7142857142857143,0.0,0.0,0.14285714285714285,0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,0.40625,0.7647058823529411,0.0,0.0,0.4333333333333333,0.17647058823529413,0.6125,0.6153846153846154,0.5,0.6,0.606060606060606,0.23076923076923078
