,auc,accuracy
0,0.5166666666666667,0.5545454545454545
1,0.5166666666666667,0.5545454545454545
2,0.5166666666666667,0.5545454545454545
3,0.5166666666666667,0.5545454545454545
4,0.5166666666666667,0.5545454545454545
